;;;;;;;;;;;;;
;;;;;;;;;;;;;
County;City;Population;;;;;;;;;;;
Santa Clara;San Jose            ;782 224;;;;;;;;;;;
Santa Clara;Santa Clara         ;93 613;;;;;;;;;;;
Santa Clara;Saratoga            ;28 061;;;;;;;;;;;
Santa Clara;Sunnyvale           ;117 324;;;;;;;;;;;
Santa Clara;Balance Of County    ;106 173;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Santa Cruz;Capitola            ;10 171;;;;;;;;;;;
Santa Cruz;Santa Cruz          ;49 711;;;;;;;;;;;
Santa Cruz;Scotts Valley       ;8 667;;;;;;;;;;;
Santa Cruz;Watsonville         ;31 099;;;;;;;;;;;
Santa Cruz;Balance Of County    ;130 086;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Shasta;Anderson            ;8 299;;;;;;;;;;;
Shasta;Redding             ;66 462;;;;;;;;;;;
Shasta;Shasta Lake         ;*;;;;;;;;;;;
Shasta;Balance Of County    ;72 275;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Sierra;Loyalton            ;931;;;;;;;;;;;
Sierra;Balance Of County    ;2 387;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Siskiyou;Dorris              ;892;;;;;;;;;;;
Siskiyou;Dunsmuir            ;2 129;;;;;;;;;;;
Siskiyou;Etna                ;835;;;;;;;;;;;
Siskiyou;Fort Jones          ;639;;;;;;;;;;;
Siskiyou;Montague            ;1 415;;;;;;;;;;;
Siskiyou;Mount Shasta        ;3 460;;;;;;;;;;;
Siskiyou;Tulelake            ;1 010;;;;;;;;;;;
Siskiyou;Weed                ;3 062;;;;;;;;;;;
Siskiyou;Yreka               ;6 948;;;;;;;;;;;
Siskiyou;Balance Of County    ;23 141;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Solano;Benicia             ;24 437;;;;;;;;;;;
Solano;Dixon               ;10 417;;;;;;;;;;;
Solano;Fairfield           ;78 650;;;;;;;;;;;
Solano;Rio Vista           ;3 316;;;;;;;;;;;
Solano;Suisun City         ;22 704;;;;;;;;;;;
Solano;Vacaville           ;71 476;;;;;;;;;;;
Solano;Vallejo             ;109 199;;;;;;;;;;;
Solano;Balance Of County    ;19 272;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Sonoma;Cloverdale          ;4 924;;;;;;;;;;;
Sonoma;Cotati              ;5 714;;;;;;;;;;;
Sonoma;Healdsburg          ;9 469;;;;;;;;;;;
Sonoma;Petaluma            ;43 166;;;;;;;;;;;
Sonoma;Rohnert Park        ;36 326;;;;;;;;;;;
Sonoma;Santa Rosa          ;113 261;;;;;;;;;;;
Sonoma;Sebastopol          ;7 008;;;;;;;;;;;
Sonoma;Sonoma              ;8 168;;;;;;;;;;;
Sonoma;Windsor             ;*;;;;;;;;;;;
Sonoma;Balance Of County    ;160 186;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stanislaus;Ceres               ;26 413;;;;;;;;;;;
Stanislaus;Hughson             ;3 259;;;;;;;;;;;
Stanislaus;Modesto             ;164 746;;;;;;;;;;;
Stanislaus;Newman              ;4 158;;;;;;;;;;;
Stanislaus;Oakdale             ;11 978;;;;;;;;;;;
Stanislaus;Patterson           ;8 626;;;;;;;;;;;
Stanislaus;Riverbank           ;8 591;;;;;;;;;;;
Stanislaus;Turlock             ;42 224;;;;;;;;;;;
Stanislaus;Waterford           ;4 771;;;;;;;;;;;
Stanislaus;Balance Of County    ;95 756;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Sutter;Live Oak            ;4 320;;;;;;;;;;;
Sutter;Yuba City           ;27 385;;;;;;;;;;;
Sutter;Balance Of County    ;32 710;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tehama;Corning             ;5 870;;;;;;;;;;;
Tehama;Red Bluff           ;12 363;;;;;;;;;;;
Tehama;Tehama              ;401;;;;;;;;;;;
Tehama;Balance Of County    ;30 991;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Trinity;Balance Of County    ;13 063;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tulare;Dinuba              ;12 743;;;;;;;;;;;
Tulare;Exeter              ;7 276;;;;;;;;;;;
Tulare;Farmersville        ;6 235;;;;;;;;;;;
Tulare;Lindsay             ;8 338;;;;;;;;;;;
Tulare;Porterville         ;29 521;;;;;;;;;;;
Tulare;Tulare              ;33 249;;;;;;;;;;;
Tulare;Visalia             ;75 659;;;;;;;;;;;
Tulare;Woodlake            ;5 678;;;;;;;;;;;
Tulare;Balance Of County    ;133 222;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Tuolumne;Sonora              ;4 153;;;;;;;;;;;
Tuolumne;Balance Of County    ;44 303;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Ventura;Camarillo           ;52 297;;;;;;;;;;;
Ventura;Fillmore            ;11 992;;;;;;;;;;;
Ventura;Moorpark            ;25 494;;;;;;;;;;;
Ventura;Ojai                ;7 613;;;;;;;;;;;
Ventura;Oxnard              ;142 560;;;;;;;;;;;
Ventura;Port Hueneme        ;20 322;;;;;;;;;;;
Ventura;San Buenaventura    ;92 557;;;;;;;;;;;
Ventura;Santa Paula         ;25 062;;;;;;;;;;;
Ventura;Simi Valley         ;100 218;;;;;;;;;;;
Ventura;Thousand Oaks       ;104 381;;;;;;;;;;;
Ventura;Balance Of County    ;86 520;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Yolo;Davis               ;46 322;;;;;;;;;;;
Yolo;West Sacramento     ;28 898;;;;;;;;;;;
Yolo;Winters             ;4 639;;;;;;;;;;;
Yolo;Woodland            ;40 230;;;;;;;;;;;
Yolo;Balance Of County    ;21 121;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
Yuba;Marysville          ;12 324;;;;;;;;;;;
Yuba;Wheatland           ;1 631;;;;;;;;;;;
Yuba;Balance Of County    ;44 273;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
